LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.8 on Fri Apr 28 19:41:20 +0530 2023
 500 atoms
 400 bonds
 600 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -5.000000 45.000000  xlo xhi
 -5.000000 45.000000  ylo yhi
 -5.000000 45.000000  zlo zhi

 Masses

 1 12.010700 # C
 2 1.007940 # H

 Atoms # full

1 1 1 -0.520000 19.268000 2.029000 34.874001 # C UNL
2 1 2 0.130000 19.062000 3.072000 35.123001 # H UNL
3 1 2 0.130000 19.785999 1.552000 35.709999 # H UNL
4 1 2 0.130000 19.898001 1.985000 33.983002 # H UNL
5 1 2 0.130000 18.327999 1.507000 34.681999 # H UNL
6 2 1 -0.520000 18.756001 23.783001 6.772000 # C UNL
7 2 2 0.130000 17.705000 23.573999 6.978000 # H UNL
8 2 2 0.130000 19.172001 22.983999 6.155000 # H UNL
9 2 2 0.130000 19.306999 23.841000 7.713000 # H UNL
10 2 2 0.130000 18.841000 24.735001 6.241000 # H UNL
11 3 1 -0.520000 21.254000 26.597000 35.884998 # C UNL
12 3 2 0.130000 21.389999 25.658001 36.425999 # H UNL
13 3 2 0.130000 20.462999 26.476999 35.141998 # H UNL
14 3 2 0.130000 22.186001 26.867001 35.383999 # H UNL
15 3 2 0.130000 20.976999 27.386000 36.589001 # H UNL
16 4 1 -0.520000 9.035000 4.129000 12.420000 # C UNL
17 4 2 0.130000 9.849000 3.401000 12.399000 # H UNL
18 4 2 0.130000 9.311000 4.965000 13.065000 # H UNL
19 4 2 0.130000 8.132000 3.653000 12.809000 # H UNL
20 4 2 0.130000 8.847000 4.495000 11.408000 # H UNL
21 5 1 -0.520000 33.699001 5.698000 10.017000 # C UNL
22 5 2 0.130000 33.508999 5.974000 8.978000 # H UNL
23 5 2 0.130000 33.404999 6.521000 10.672000 # H UNL
24 5 2 0.130000 34.763000 5.490000 10.149000 # H UNL
25 5 2 0.130000 33.119999 4.807000 10.269000 # H UNL
26 6 1 -0.520000 14.613000 6.770000 38.819000 # C UNL
27 6 2 0.130000 15.172000 5.840000 38.949001 # H UNL
28 6 2 0.130000 13.544000 6.567000 38.909000 # H UNL
29 6 2 0.130000 14.823000 7.185000 37.831001 # H UNL
30 6 2 0.130000 14.915000 7.486000 39.587002 # H UNL
31 7 1 -0.520000 20.107000 14.598000 3.611000 # C UNL
32 7 2 0.130000 21.139999 14.844000 3.358000 # H UNL
33 7 2 0.130000 19.667999 14.000000 2.809000 # H UNL
34 7 2 0.130000 19.533001 15.519000 3.733000 # H UNL
35 7 2 0.130000 20.084999 14.029000 4.543000 # H UNL
36 8 1 -0.520000 23.535000 16.841999 18.667999 # C UNL
37 8 2 0.130000 24.028999 17.725000 19.079000 # H UNL
38 8 2 0.130000 24.177999 16.386000 17.910999 # H UNL
39 8 2 0.130000 22.587000 17.135000 18.211000 # H UNL
40 8 2 0.130000 23.347000 16.122999 19.468000 # H UNL
41 9 1 -0.520000 5.120000 7.616000 14.815000 # C UNL
42 9 2 0.130000 4.917000 7.741000 15.881000 # H UNL
43 9 2 0.130000 5.553000 6.628000 14.641000 # H UNL
44 9 2 0.130000 5.822000 8.384000 14.485000 # H UNL
45 9 2 0.130000 4.187000 7.709000 14.254000 # H UNL
46 10 1 -0.520000 17.160000 33.290001 3.685000 # C UNL
47 10 2 0.130000 17.749001 32.898998 2.852000 # H UNL
48 10 2 0.130000 17.347000 34.361000 3.792000 # H UNL
49 10 2 0.130000 17.447001 32.777000 4.606000 # H UNL
50 10 2 0.130000 16.098000 33.123001 3.491000 # H UNL
51 11 1 -0.520000 14.758000 14.845000 22.254999 # C UNL
52 11 2 0.130000 15.835000 14.870000 22.077000 # H UNL
53 11 2 0.130000 14.246000 14.534000 21.341999 # H UNL
54 11 2 0.130000 14.414000 15.840000 22.545000 # H UNL
55 11 2 0.130000 14.538000 14.135000 23.056000 # H UNL
56 12 1 -0.520000 32.916000 15.733000 28.600000 # C UNL
57 12 2 0.130000 33.273998 16.660999 28.150000 # H UNL
58 12 2 0.130000 33.106998 15.752000 29.674999 # H UNL
59 12 2 0.130000 33.439999 14.886000 28.153000 # H UNL
60 12 2 0.130000 31.843000 15.633000 28.423000 # H UNL
