LAMMPS data file via write_data, version 8 Feb 2023, timestep = 50000

3200 atoms
4 atom types
2200 bonds
2 bond types
1500 angles
2 angle types

1.3846428281447523 38.61535717185454 xlo xhi
1.3846428281447523 38.61535717185454 ylo yhi
1.3846428281447523 38.61535717185454 zlo zhi

Masses

1 12.0107
2 1.00794
3 12.0107
4 15.9994

Pair Coeffs # lj/cut/coul/long

1 0.0663015 3.58118
2 0.0282937 2.37341
3 0.245018 2.81144
4 0.412295 2.62585

Bond Coeffs # harmonic

1 349.274 1.09
2 1063.58 1.17

Angle Coeffs # harmonic

1 47.4817 109.5
2 48.24 180

Atoms # full

3185 995 4 -0.376 3.572143254533596 7.692640336463543 5.972350570800237 0 1 0
3183 995 3 0.752 3.822301806793934 7.0452326028784595 6.884388994914313 0 1 0
2754 852 3 0.752 7.24046481502528 8.648213616430294 9.840531719157358 1 -1 1
860 220 4 -0.376 3.9787122485879056 10.569049509447 4.948606036268812 0 -1 0
2794 865 4 -0.376 4.287354935458209 8.026444479312918 3.2110386994623408 -1 1 1
2756 852 4 -0.376 7.690682696209041 9.095920564684196 8.86668095439659 1 -1 1
2755 852 4 -0.376 6.668251887175698 8.214252388320759 10.80450143660759 1 -1 1
1935 579 3 0.752 6.270377915270311 2.995758362649702 8.1030077266944 -1 0 -1
1319 373 4 -0.376 5.198906780995326 9.576866254303761 8.366163228948484 -1 1 1
2272 691 4 -0.376 5.443111364453835 5.968765457320996 5.11704994660534 1 1 1
2219 673 4 -0.376 9.737897224135258 7.187825369817029 11.002839465984113 -2 0 -1
1318 373 4 -0.376 3.499265417999058 10.947867697990027 7.752373439943391 -1 1 1
1317 373 3 0.752 4.381360843008763 10.262746625021732 7.962590513420743 -1 1 1
3184 995 4 -0.376 4.092913352079583 6.263723177172519 7.681244802356919 0 1 0
2271 691 3 0.752 6.482273938145717 5.70311460786264 4.706179934440209 1 1 1
2273 691 4 -0.376 7.463132206001432 5.435022208212642 4.165640627353272 1 1 1
2218 673 4 -0.376 8.510284329782646 6.92563576304951 12.987881809909354 -2 0 -1
2217 673 3 0.752 9.132030033685005 7.114907497582315 12.010768448841604 -2 0 -1
1454 418 4 -0.376 2.4804490632938414 4.152929556240844 4.812324302501136 0 1 0
859 220 4 -0.376 6.019068968013654 9.996696670336194 3.978256006012123 0 -1 0
858 220 3 0.752 4.975865929574662 10.268334740298762 4.455220660024202 0 -1 0
1452 418 3 0.752 3.169329426748741 4.354984528731043 3.907637980507971 0 1 0
1937 579 4 -0.376 6.328557102826826 2.6549304041375823 9.177010541931367 -1 0 -1
2848 883 4 -0.376 38.14273797139799 2.6210491457216523 8.712997083171677 0 0 0
1936 579 4 -0.376 6.454187864509236 3.4154747672079475 7.022594502475883 -1 0 -1
2658 820 3 0.752 8.542714201394297 5.697691118726925 8.833596520244592 1 1 -1
2847 883 3 0.752 2.0048694914039995 3.160017297032951 8.65842386712577 1 0 0
1707 503 3 0.752 3.260380358883423 8.037853161645408 11.34689527918323 0 2 -1
2093 631 4 -0.376 3.0204599111291146 2.5217523892118843 11.235286792591854 1 3 0
869 223 4 -0.376 7.738171892914602 7.141695858662542 1.5474433418837605 0 2 -2
1219 340 4 -0.376 4.971393091693979 5.7786950037619995 11.390508923108547 -1 0 -2
1709 503 4 -0.376 3.603378856576967 8.614074201342369 10.3579407095359 0 2 -1
1218 340 3 0.752 6.096518010379789 5.570106890556732 11.509257827359752 -1 0 -2
2849 883 4 -0.376 2.9858856209409326 3.723514553377942 8.415538899972361 1 0 0
1963 588 4 -0.376 10.557702000736798 6.779836555537157 6.5379000698027605 -1 -1 -1
2939 913 4 -0.376 9.074749672409453 4.077686862424385 6.3970964847696274 0 0 -2
2660 820 4 -0.376 9.145894726645135 4.870119778392362 9.416285307081504 1 1 -1
1453 418 4 -0.376 3.946754404816524 4.531153208723236 3.0357299449762314 0 1 0
439 88 2 0.13 20.75880398046254 18.359911591825394 9.16206622090917 0 0 0
1220 340 4 -0.376 7.19027437731603 5.289913507239193 11.538931704377218 -1 0 -2
2659 820 4 -0.376 7.878300089484694 6.526338308403251 8.341718301323734 1 1 -1
1974 592 3 0.752 26.562635811795726 1.7743648895676976 7.203602160737636 1 1 -1
3002 934 4 -0.376 6.242659698529405 19.006408422705125 13.360491596653278 -2 0 0
1962 588 3 0.752 11.620898970479887 7.271567074503122 6.431244279280708 -1 -1 -1
1390 397 4 -0.376 37.09378122696748 1.9576431434141361 12.400505940929039 0 1 1
275 55 2 0.13 31.49277991520491 17.792536291405316 1.5002216735899052 -1 0 -1
2980 927 4 -0.376 27.513589830923138 1.5320345511986164 10.950059062119463 0 0 -1
1708 503 4 -0.376 2.6339683880345897 7.542054647417771 12.166802767858654 0 2 -1
2065 622 4 -0.376 38.084295558499434 4.58825207281169 10.805690960043917 -2 1 1
1739 513 4 -0.376 37.50991933994506 8.907345590922372 7.665175674316124 0 0 0
934 245 4 -0.376 29.557490710938982 15.83218925870137 2.989660443286716 0 0 0
2064 622 3 0.752 37.668759742775734 5.628565815517551 10.78468496604375 -2 1 1
458 92 2 0.13 9.038392908148737 11.834288168021127 10.482894603511538 1 -1 -2
457 92 2 0.13 7.637579344714464 12.953682803842684 10.701459087439892 1 -1 -2
456 92 1 -0.52 7.952078071380028 11.980854218971299 10.494362175959882 1 -1 -2
459 92 2 0.13 7.512721094575212 11.610797477072937 9.548913966595759 1 -1 -2
460 92 2 0.13 7.580107254109906 11.42123929187433 11.260883330185647 1 -1 -2
1839 547 3 0.752 9.087454562823789 4.22866545774847 1.7719379811525369 1 1 1
2008 603 4 -0.376 3.935514999168088 14.151822027344467 12.17177610151042 0 1 -1
1494 432 3 0.752 5.535211089845364 9.168241394378992 13.095237008673607 0 1 -1
3130 977 4 -0.376 10.860398668947322 13.736751981419978 11.913411473304878 0 0 0
910 237 4 -0.376 29.536181436740176 19.930052455571897 11.840453674970945 0 0 -1
1841 547 4 -0.376 10.14058157941943 4.11285984905117 2.217637260116919 1 1 1
1415 405 4 -0.376 10.134479964756872 1.616134957113871 10.632611724044077 0 1 0
1413 405 3 0.752 9.889352585590615 1.8023933001043622 9.498738161113394 0 1 0
1629 477 3 0.752 14.32496497946655 11.044035455497022 11.514542544151514 -2 0 -1
1631 477 4 -0.376 15.209878906882595 10.835467491149409 12.222122751267305 -2 0 -1
2937 913 3 0.752 10.19596051803307 4.08848381341715 6.0366471408364415 0 0 -2
1314 372 3 0.752 12.059051874274873 5.441158435059008 9.505381056458722 0 0 0
556 119 4 -0.376 16.028756864096408 19.923867703230837 9.514495092431103 -1 0 0
2938 913 4 -0.376 11.333895433095648 4.341510999624779 5.77547633683477 0 0 -2
2678 826 4 -0.376 19.833966211790816 2.9598153015947135 10.59117390674082 0 0 0
1815 539 3 0.752 15.664667194139923 2.4554793523083256 8.981185021386786 -1 1 0
1816 539 4 -0.376 16.545732964566398 2.0263827276766007 9.533382082388849 -1 1 0
2399 733 4 -0.376 18.070734779917494 4.459954937531062 8.23311447756248 -1 0 1
2397 733 3 0.752 19.04814989060915 5.024171795616703 8.579493841079191 -1 0 1
1543 448 4 -0.376 12.587418751213828 9.136922417798331 8.739702492801538 0 2 0
2358 720 3 0.752 19.484241205739238 2.958158982018973 5.605621146956282 0 3 1
2359 720 4 -0.376 19.99414488288744 3.518047000520411 6.513841060965978 0 3 1
1542 448 3 0.752 11.527802989290883 9.263928731683825 9.298949481132418 0 2 0
1544 448 4 -0.376 10.475738134280096 9.27797321446634 9.821458478096392 0 2 0
1964 588 4 -0.376 12.60737373291964 7.840371703721017 6.687195571637598 -1 -1 -1
1817 539 4 -0.376 14.838442045384292 3.106650498830174 8.51857822843193 -1 1 0
332 67 2 0.13 13.472605083953122 1.6230187317543852 9.591321993486375 1 3 0
1491 431 3 0.752 18.127072295657097 7.30257720897353 4.768208787306733 -1 1 1
2830 877 4 -0.376 13.892420331993169 10.42803713800438 3.931089488813148 0 1 0
1957 586 4 -0.376 10.747089574859299 7.865404129536656 3.8212778661869735 0 1 0
2831 877 4 -0.376 14.912699918677728 8.347262845460438 4.294798194345114 0 1 0
2829 877 3 0.752 14.424949650678196 9.381823712155244 4.197974955799911 0 1 0
1785 529 3 0.752 12.503484737802255 5.135442538941714 2.5195369171592645 2 0 2
1956 586 3 0.752 11.40079276631137 8.43335924091538 3.0363083513806375 0 1 0
2307 703 3 0.752 15.494743583585722 4.481988673861236 11.90253877170693 -1 0 -1
2308 703 4 -0.376 16.13302977865183 4.218795062002755 12.870325167928215 -1 0 -1
2309 703 4 -0.376 14.84998230980063 4.764894945691327 10.941572701317588 -1 0 -1
1958 586 4 -0.376 11.99958887559691 9.111139943983419 2.3084702495797043 0 1 0
1787 529 4 -0.376 12.755375154769919 6.278645813816228 2.3959245407664396 2 0 2
313 63 2 0.13 19.710100806801258 9.06701121189207 8.16193381828886 0 0 2
2676 826 3 0.752 19.563587332426128 1.9126692330782027 10.192925768596925 0 0 0
1316 372 4 -0.376 12.063232866565842 6.476377654970856 9.016675540250137 0 0 0
3170 990 4 -0.376 6.647683268008557 1.387048236139545 3.739661957067696 -1 1 1
3129 977 3 0.752 11.59488255460911 13.082578664872807 12.564115223658533 0 0 0
1493 431 4 -0.376 18.051980818966427 8.371454651420999 4.28038549055988 -1 1 1
1786 529 4 -0.376 12.56506417461778 3.9856803677291555 2.6425555957571545 2 0 2
314 63 2 0.13 18.50689840553684 7.956649321371449 8.019553526199292 0 0 2
315 63 2 0.13 18.34558461416289 9.554132157418318 8.962543150519538 0 0 2
